t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
4237365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4237965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4238965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4239325,5.128,0.000,69.7,24,0.000,0.000,0.0,0
4239365,5.128,0.000,77.9,48,0.000,0.000,0.0,0
4239405,5.128,0.002,86.1,72,0.000,0.000,0.0,0
4239445,5.128,0.625,86.3,86,0.000,0.000,0.0,0
4239485,5.128,3.122,60.6,60,0.000,0.002,0.0,0
4239525,5.128,3.621,56.9,56,0.000,0.548,0.0,0
4239565,5.128,3.552,60.2,60,0.000,0.927,0.0,0
4239605,5.128,3.648,61.5,61,0.000,1.743,0.0,0
4239645,5.128,4.072,58.3,58,0.000,2.034,0.0,0
4239685,5.128,4.576,53.3,53,0.000,2.697,0.0,0
4239725,5.128,5.012,48.3,48,0.000,3.046,0.0,0
4239765,5.128,5.248,45.3,45,0.000,3.456,0.0,0
4239805,5.128,5.352,43.8,43,0.000,3.538,0.0,0
4239845,5.128,5.525,41.2,41,0.000,3.553,0.0,0
4239885,5.128,5.524,40.7,40,0.000,3.532,0.0,0
4239925,5.128,5.553,39.7,39,0.000,3.758,0.0,0
4239965,5.128,5.748,36.6,36,0.000,3.635,0.0,0
4240005,5.128,5.850,34.4,34,0.000,3.707,0.0,0
4240045,5.128,5.604,36.5,36,0.000,3.932,0.0,0
4240085,5.128,5.515,36.9,36,0.000,3.678,0.0,0
4240125,5.128,5.386,38.1,38,0.000,3.574,0.0,0
4240165,5.128,5.317,38.6,38,0.000,3.625,0.0,0
4240205,5.128,5.459,36.5,36,0.000,3.579,0.0,0
4240245,5.128,5.570,34.6,34,0.000,3.540,0.0,0
4240285,5.128,5.559,34.1,34,0.000,3.506,0.0,0
4240325,5.128,5.374,36.0,35,0.000,3.431,0.0,0
4240365,5.128,5.184,38.2,38,0.000,3.274,0.0,0
4240405,5.128,5.208,37.9,37,0.000,3.310,0.0,0
4240445,5.128,5.302,36.6,36,0.000,3.383,0.0,0
4240485,5.128,5.313,36.3,36,0.000,3.411,0.0,0
4240525,5.128,5.107,38.7,38,0.000,3.418,0.0,0
4240565,5.128,4.856,42.1,42,0.000,3.232,0.0,0
4240605,5.128,4.751,44.0,43,0.000,3.080,0.0,0
4240645,5.128,4.946,42.1,42,0.000,3.243,0.0,0
4240685,5.128,5.237,38.6,38,0.000,3.385,0.0,0
4240725,5.128,5.302,37.5,37,0.000,3.363,0.0,0
4240765,5.128,5.207,38.6,38,0.000,3.340,0.0,0
4240805,5.128,4.988,41.4,41,0.000,3.213,0.0,0
4240845,5.128,4.829,43.8,43,0.000,3.175,0.0,0
4240885,5.128,4.978,42.3,42,0.000,3.296,0.0,0
4240925,5.128,5.209,39.6,39,0.000,3.374,0.0,0
4240965,5.128,5.318,38.1,38,0.000,3.441,0.0,0
4241005,5.128,5.108,40.6,40,0.000,3.410,0.0,0
4241045,5.128,4.884,43.7,43,0.000,3.204,0.0,0
4241085,5.128,4.898,44.0,44,0.000,3.194,0.0,0
4241125,5.128,5.168,40.9,40,0.000,3.490,0.0,0
4241165,5.128,5.412,37.8,37,0.000,3.554,0.0,0
4241205,5.128,5.413,37.5,37,0.000,3.550,0.0,0
4241245,5.128,5.188,40.2,40,0.000,3.560,0.0,0
4241285,5.128,4.929,43.6,43,0.000,3.151,0.0,0
4241325,5.128,4.897,44.5,44,0.000,3.149,0.0,0
4241365,5.128,5.109,42.2,42,0.000,2.943,0.0,0
4241405,5.128,5.194,41.1,41,0.000,3.061,0.0,0
4241445,5.128,5.142,41.6,41,0.000,2.928,0.0,0
4241485,5.128,4.661,47.8,47,0.000,2.826,0.0,0
4241525,5.128,4.515,50.5,50,0.000,2.269,0.0,0
4241565,5.128,4.720,49.0,48,0.000,2.238,0.0,0
4241605,5.128,5.091,44.8,44,0.000,2.175,0.0,0
4241645,5.128,5.354,41.5,41,0.000,2.029,0.0,0
4241685,5.128,6.148,30.7,30,0.000,1.879,0.0,0
4241725,0.000,5.956,0.0,0,0.000,1.879,0.0,0
4241765,0.000,4.517,0.0,0,0.000,1.598,0.0,0
4241805,0.000,4.069,0.0,0,0.000,1.598,0.0,0
4241845,0.000,3.936,0.0,0,0.000,1.360,0.0,0
4241885,0.000,3.726,0.0,0,0.000,1.256,0.0,0
4241925,0.000,3.414,0.0,0,0.000,1.256,0.0,0
4241965,0.000,3.116,0.0,0,0.000,1.256,0.0,0
4242005,0.000,2.672,0.0,0,0.000,1.068,0.0,0
4242045,0.000,2.526,0.0,0,0.000,1.068,0.0,0
4242085,0.000,2.524,0.0,0,0.000,0.957,0.0,0
4242125,0.000,2.426,0.0,0,0.000,0.957,0.0,0
4242165,0.000,2.237,0.0,0,0.000,0.957,0.0,0
4242205,0.000,1.942,0.0,0,0.000,0.957,0.0,0
4242245,0.000,1.942,0.0,0,0.000,0.147,0.0,0
4242285,0.000,1.584,0.0,0,0.000,0.147,0.0,0
4242325,0.000,1.584,0.0,0,0.000,0.147,0.0,0
4242365,0.000,1.584,0.0,0,0.000,0.147,0.0,0
4242405,0.000,1.584,0.0,0,0.000,0.000,0.0,0
4242445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4242485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4242525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4242565,0.000,0.000,0.0,0,0.000,0.080,0.0,0
4242605,0.000,0.000,0.0,0,0.000,0.457,0.0,0
4242645,0.000,0.000,0.0,0,0.000,0.457,0.0,0
4242685,0.000,0.000,0.0,0,0.000,0.457,0.0,0
4242725,0.000,0.000,0.0,0,0.000,0.457,0.0,0
4242765,0.000,0.000,0.0,0,0.000,0.461,0.0,0
4242805,0.000,0.000,0.0,0,0.000,0.461,0.0,0
4242845,0.000,0.000,0.0,0,0.000,0.461,0.0,0
4242885,0.000,0.000,0.0,0,0.000,0.505,0.0,0
4242925,0.000,0.000,0.0,0,0.000,0.703,0.0,0
4242965,0.000,0.000,0.0,0,0.000,0.703,0.0,0
4243005,0.000,0.000,0.0,0,0.000,0.703,0.0,0
4243045,0.000,0.000,0.0,0,0.000,0.703,0.0,0
4243085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4243965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4244965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4245965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4246965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4247965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4248965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4249965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4250965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4251965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4252965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253805,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253845,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253885,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253925,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4253965,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254005,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254045,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254085,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254125,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254165,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254205,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254245,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254285,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254325,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254365,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254405,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254445,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254485,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254525,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254565,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254605,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254645,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254685,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254725,0.000,0.000,0.0,0,0.000,0.000,0.0,0
4254765,0.000,0.000,0.0,0,0.000,0.000,0.0,0
